m=1000 n=1000 k=100
QR New: 2.9395103454589844e-02
QL AOCL: 2.1521091461181641e-02
QL Reference: 2.2665977478027344e-02
QL New: 3.0022144317626953e-02
RQ AOCL: 2.5809049606323242e-02
RQ Reference: 2.6897907257080078e-02
RQ New: 3.0808925628662109e-02
LQ AOCL: 2.5966167449951172e-02
LQ Reference: 3.0116081237792969e-02
LQ New: 3.0354022979736328e-02
Double Precision
QR AOCL: 4.0462970733642578e-02
QR Reference: 4.0734052658081055e-02
QR New: 4.5989990234375000e-02
QL AOCL: 4.0251970291137695e-02
QL Reference: 4.1342020034790039e-02
QL New: 4.5928001403808594e-02
RQ AOCL: 4.6293020248413086e-02
RQ Reference: 4.7619104385375977e-02
RQ New: 5.4945945739746094e-02
LQ AOCL: 4.6648979187011719e-02
LQ Reference: 5.0018072128295898e-02
LQ New: 5.1275968551635742e-02
Single Complex Precision
QR AOCL: 8.2123994827270508e-02
QR Reference: 8.3240032196044922e-02
QR New: 8.5243940353393555e-02
QL AOCL: 8.2381010055541992e-02
QL Reference: 8.3513975143432617e-02
QL New: 8.5247039794921875e-02
RQ AOCL: 8.0193996429443359e-02
RQ Reference: 8.1268072128295898e-02
RQ New: 8.6884021759033203e-02
LQ AOCL: 8.0345153808593750e-02
LQ Reference: 8.1909894943237305e-02
LQ New: 8.8182926177978516e-02
Double Complex Precision
QR AOCL: 1.6686916351318359e-01
QR Reference: 1.6739892959594727e-01
QR New: 1.4283704757690430e-01
QL AOCL: 1.6764402389526367e-01
QL Reference: 1.6930603981018066e-01
QL New: 1.4321899414062500e-01
RQ AOCL: 1.7096900939941406e-01
RQ Reference: 1.7116713523864746e-01
RQ New: 1.6188883781433105e-01
LQ AOCL: 1.6873598098754883e-01
LQ Reference: 1.7097496986389160e-01
LQ New: 1.6180205345153809e-01
Single Precision
QR AOCL: 2.1096944808959961e-02
QR Reference: 2.1723031997680664e-02
QR New: 2.9290914535522461e-02
QL AOCL: 2.1432876586914062e-02
QL Reference: 2.2551059722900391e-02
QL New: 3.0108928680419922e-02
RQ AOCL: 2.5570154190063477e-02
RQ Reference: 2.6597976684570312e-02
RQ New: 3.0575037002563477e-02
LQ AOCL: 2.5135040283203125e-02
LQ Reference: 2.9286861419677734e-02
LQ New: 2.9639005661010742e-02
Double Precision
QR AOCL: 4.0213823318481445e-02
QR Reference: 4.0755987167358398e-02
QR New: 4.6006202697753906e-02
QL AOCL: 4.0223836898803711e-02
QL Reference: 4.1297912597656250e-02
QL New: 4.5785188674926758e-02
RQ AOCL: 4.6486139297485352e-02
RQ Reference: 4.7460079193115234e-02
RQ New: 5.0519943237304688e-02
LQ AOCL: 4.7039985656738281e-02
LQ Reference: 5.0530910491943359e-02
LQ New: 5.1562070846557617e-02
Single Complex Precision
QR AOCL: 8.9462995529174805e-02
QR Reference: 8.3684921264648438e-02
QR New: 8.5591077804565430e-02
QL AOCL: 8.3688020706176758e-02
QL Reference: 8.5428953170776367e-02
QL New: 8.5296154022216797e-02
RQ AOCL: 8.4249019622802734e-02
RQ Reference: 8.1457853317260742e-02
RQ New: 8.6980819702148438e-02
LQ AOCL: 8.0153942108154297e-02
LQ Reference: 8.1022977828979492e-02
LQ New: 8.7348937988281250e-02
Double Complex Precision
QR AOCL: 1.6674685478210449e-01
QR Reference: 1.6776895523071289e-01
QR New: 1.4287710189819336e-01
QL AOCL: 1.6830706596374512e-01
QL Reference: 1.6953396797180176e-01
QL New: 1.4333891868591309e-01
RQ AOCL: 1.6919016838073730e-01
RQ Reference: 1.7050814628601074e-01
RQ New: 1.6212105751037598e-01
LQ AOCL: 1.6934895515441895e-01
LQ Reference: 1.7097187042236328e-01
LQ New: 1.6183996200561523e-01
m=1000 n=1000 k=1000
Testing file ran 10 times
Single Precision
QR AOCL: 2.1200895309448242e-02
QR Reference: 2.1771907806396484e-02
QR New: 3.1208992004394531e-02
QL AOCL: 2.1044015884399414e-02
QL Reference: 2.2207975387573242e-02
QL New: 3.1344890594482422e-02
RQ AOCL: 2.6508092880249023e-02
RQ Reference: 2.7473926544189453e-02
RQ New: 3.2186031341552734e-02
LQ AOCL: 2.5876998901367188e-02
LQ Reference: 3.0173063278198242e-02
LQ New: 3.1751871109008789e-02
Double Precision
QR AOCL: 3.9293050765991211e-02
QR Reference: 3.9902925491333008e-02
QR New: 4.6611070632934570e-02
QL AOCL: 3.9748907089233398e-02
QL Reference: 4.0807008743286133e-02
QL New: 4.6495914459228516e-02
RQ AOCL: 4.6528100967407227e-02
RQ Reference: 4.7595977783203125e-02
RQ New: 5.0708055496215820e-02
LQ AOCL: 4.6501159667968750e-02
LQ Reference: 5.0461053848266602e-02
LQ New: 5.1133155822753906e-02
Single Complex Precision
QR AOCL: 9.1854810714721680e-02
QR Reference: 8.3230018615722656e-02
QR New: 8.7206840515136719e-02
QL AOCL: 8.4136009216308594e-02
QL Reference: 8.5283041000366211e-02
QL New: 8.8474035263061523e-02
RQ AOCL: 8.0672025680541992e-02
RQ Reference: 8.1837892532348633e-02
RQ New: 8.9067935943603516e-02
LQ AOCL: 8.0771923065185547e-02
LQ Reference: 8.1673860549926758e-02
LQ New: 8.8875055313110352e-02
Double Complex Precision
QR AOCL: 1.6698002815246582e-01
QR Reference: 1.6758298873901367e-01
QR New: 1.4458799362182617e-01
QL AOCL: 1.6835808753967285e-01
QL Reference: 1.6952300071716309e-01
QL New: 1.4587616920471191e-01
RQ AOCL: 1.6861510276794434e-01
RQ Reference: 1.7039585113525391e-01
RQ New: 1.6341209411621094e-01
LQ AOCL: 1.6789007186889648e-01
LQ Reference: 1.7127490043640137e-01
LQ New: 1.6383385658264160e-01
Single Precision
QR AOCL: 2.3122072219848633e-02
QR Reference: 2.3784160614013672e-02
QR New: 3.1406879425048828e-02
QL AOCL: 2.3250102996826172e-02
QL Reference: 2.4425983428955078e-02
QL New: 3.1474113464355469e-02
RQ AOCL: 2.7892112731933594e-02
RQ Reference: 2.9082059860229492e-02
RQ New: 3.3751010894775391e-02
LQ AOCL: 2.7846097946166992e-02
LQ Reference: 3.2313823699951172e-02
LQ New: 3.3483982086181641e-02
Double Precision
QR AOCL: 3.9791107177734375e-02
QR Reference: 4.0342807769775391e-02
QR New: 4.6790122985839844e-02
QL AOCL: 3.9389133453369141e-02
QL Reference: 4.0400981903076172e-02
QL New: 4.6610116958618164e-02
RQ AOCL: 4.7052860260009766e-02
RQ Reference: 4.7953844070434570e-02
RQ New: 5.1081895828247070e-02
LQ AOCL: 4.6211004257202148e-02
LQ Reference: 5.0264120101928711e-02
LQ New: 5.0693035125732422e-02
Single Complex Precision
QR AOCL: 8.2263946533203125e-02
QR Reference: 8.3196163177490234e-02
QR New: 8.7337017059326172e-02
QL AOCL: 8.2868814468383789e-02
QL Reference: 8.3806037902832031e-02
QL New: 8.7290048599243164e-02
RQ AOCL: 8.0672025680541992e-02
RQ Reference: 8.1888914108276367e-02
RQ New: 8.9221954345703125e-02
LQ AOCL: 8.0780029296875000e-02
LQ Reference: 8.1754922866821289e-02
LQ New: 8.9076995849609375e-02
Double Complex Precision
QR AOCL: 1.6710281372070312e-01
QR Reference: 1.6776108741760254e-01
QR New: 1.4563393592834473e-01
QL AOCL: 1.6871809959411621e-01
QL Reference: 1.6962504386901855e-01
QL New: 1.4632105827331543e-01
RQ AOCL: 1.6924500465393066e-01
RQ Reference: 1.7069602012634277e-01
RQ New: 1.6441893577575684e-01
LQ AOCL: 1.7032694816589355e-01
LQ Reference: 1.7079186439514160e-01
LQ New: 1.6426205635070801e-01
Single Precision
QR AOCL: 2.1151065826416016e-02
QR Reference: 2.1792173385620117e-02
QR New: 3.1187057495117188e-02
QL AOCL: 2.1198034286499023e-02
QL Reference: 2.2372007369995117e-02
QL New: 3.1110048294067383e-02
RQ AOCL: 2.6414871215820312e-02
RQ Reference: 2.7472972869873047e-02
RQ New: 3.2241821289062500e-02
LQ AOCL: 2.6400089263916016e-02
LQ Reference: 3.0622959136962891e-02
LQ New: 3.2250881195068359e-02
Double Precision
QR AOCL: 3.8959980010986328e-02
QR Reference: 3.9541006088256836e-02
QR New: 4.6591997146606445e-02
QL AOCL: 4.0158033370971680e-02
QL Reference: 4.1195869445800781e-02
QL New: 4.6510934829711914e-02
RQ AOCL: 4.6126842498779297e-02
RQ Reference: 4.7094821929931641e-02
RQ New: 5.0641059875488281e-02
LQ AOCL: 4.6978950500488281e-02
LQ Reference: 5.1443099975585938e-02
LQ New: 5.1270008087158203e-02
Single Complex Precision
QR AOCL: 8.1518888473510742e-02
QR Reference: 8.2238912582397461e-02
QR New: 8.7202072143554688e-02
QL AOCL: 8.2575798034667969e-02
QL Reference: 8.4900856018066406e-02
QL New: 8.7302923202514648e-02
RQ AOCL: 8.0646991729736328e-02
RQ Reference: 8.1836938858032227e-02
RQ New: 8.9077949523925781e-02
LQ AOCL: 8.0732107162475586e-02
LQ Reference: 8.1569910049438477e-02
LQ New: 8.8958978652954102e-02
Double Complex Precision
QR AOCL: 1.6646790504455566e-01
QR Reference: 1.6716980934143066e-01
QR New: 1.4510989189147949e-01
QL AOCL: 1.7946910858154297e-01
QL Reference: 1.6909599304199219e-01
QL New: 1.4505004882812500e-01
RQ AOCL: 1.6903495788574219e-01
RQ Reference: 1.7035484313964844e-01
RQ New: 1.7492198944091797e-01
LQ AOCL: 1.6871285438537598e-01
LQ Reference: 1.7104411125183105e-01
LQ New: 1.6330099105834961e-01
Single Precision
QR AOCL: 2.3153066635131836e-02
QR Reference: 2.3773908615112305e-02
QR New: 3.1420946121215820e-02
QL AOCL: 2.3236036300659180e-02
QL Reference: 2.4408102035522461e-02
QL New: 3.1378030776977539e-02
RQ AOCL: 2.7863025665283203e-02
RQ Reference: 2.8930902481079102e-02
RQ New: 3.3546924591064453e-02
LQ AOCL: 2.7460098266601562e-02
LQ Reference: 3.1901121139526367e-02
LQ New: 3.3258914947509766e-02
Double Precision
QR AOCL: 3.9803028106689453e-02
QR Reference: 4.0400981903076172e-02
QR New: 4.6766042709350586e-02
QL AOCL: 3.9294958114624023e-02
QL Reference: 4.0329933166503906e-02
QL New: 4.6918153762817383e-02
RQ AOCL: 4.6994924545288086e-02
RQ Reference: 4.7561168670654297e-02
RQ New: 5.1265954971313477e-02
LQ AOCL: 4.6226978302001953e-02
LQ Reference: 5.1302194595336914e-02
LQ New: 5.0624132156372070e-02
Single Complex Precision
QR AOCL: 8.2576036453247070e-02
QR Reference: 8.3920001983642578e-02
QR New: 8.7235927581787109e-02
QL AOCL: 8.2670927047729492e-02
QL Reference: 8.4032058715820312e-02
QL New: 8.7336778640747070e-02
RQ AOCL: 8.0696821212768555e-02
RQ Reference: 8.1929922103881836e-02
RQ New: 8.8973045349121094e-02
LQ AOCL: 8.0721139907836914e-02
LQ Reference: 8.1757068634033203e-02
LQ New: 8.8896036148071289e-02
Double Complex Precision
QR AOCL: 1.6712093353271484e-01
QR Reference: 1.6731286048889160e-01
QR New: 1.4513897895812988e-01
QL AOCL: 1.6871905326843262e-01
QL Reference: 1.6949796676635742e-01
QL New: 1.4610409736633301e-01
RQ AOCL: 1.7058897018432617e-01
RQ Reference: 1.7049312591552734e-01
RQ New: 1.6416001319885254e-01
LQ AOCL: 1.6926002502441406e-01
LQ Reference: 1.6990113258361816e-01
LQ New: 1.6347002983093262e-01
Single Precision
QR AOCL: 2.1346092224121094e-02
QR Reference: 2.1992921829223633e-02
QR New: 3.5360097885131836e-02
QL AOCL: 2.1587133407592773e-02
QL Reference: 2.2722959518432617e-02
QL New: 3.1197071075439453e-02
RQ AOCL: 2.6391029357910156e-02
RQ Reference: 2.7447938919067383e-02
RQ New: 3.2248973846435547e-02
LQ AOCL: 2.6699066162109375e-02
LQ Reference: 3.0974864959716797e-02
LQ New: 3.2374143600463867e-02
Double Precision
QR AOCL: 3.8972854614257812e-02
QR Reference: 3.9571046829223633e-02
QR New: 4.6654939651489258e-02
QL AOCL: 4.0141105651855469e-02
QL Reference: 4.1444063186645508e-02
QL New: 4.6523094177246094e-02
RQ AOCL: 4.6288013458251953e-02
RQ Reference: 4.7139883041381836e-02
RQ New: 5.0685167312622070e-02
LQ AOCL: 4.7096967697143555e-02
LQ Reference: 5.1455020904541016e-02
LQ New: 5.1299095153808594e-02
Single Complex Precision
QR AOCL: 8.2026004791259766e-02
QR Reference: 8.3129882812500000e-02
QR New: 8.7283849716186523e-02
QL AOCL: 8.2951784133911133e-02
QL Reference: 8.3948850631713867e-02
QL New: 8.7220907211303711e-02
RQ AOCL: 8.0823898315429688e-02
RQ Reference: 8.2027912139892578e-02
RQ New: 8.9000940322875977e-02
LQ AOCL: 8.0917119979858398e-02
LQ Reference: 8.1772089004516602e-02
LQ New: 8.8762044906616211e-02
Double Complex Precision
QR AOCL: 1.6682314872741699e-01
QR Reference: 1.6766500473022461e-01
QR New: 1.4505600929260254e-01
QL AOCL: 1.6863799095153809e-01
QL Reference: 1.6967606544494629e-01
QL New: 1.4542007446289062e-01
RQ AOCL: 1.6877698898315430e-01
RQ Reference: 1.7022705078125000e-01
RQ New: 1.6317391395568848e-01
LQ AOCL: 1.6886210441589355e-01
LQ Reference: 1.7084884643554688e-01
LQ New: 1.6374993324279785e-01
Single Precision
QR AOCL: 2.0974159240722656e-02
QR Reference: 2.1629810333251953e-02
QR New: 3.1208992004394531e-02
QL AOCL: 2.1438837051391602e-02
QL Reference: 2.2728919982910156e-02
QL New: 3.1071901321411133e-02
RQ AOCL: 2.6220083236694336e-02
RQ Reference: 2.7304172515869141e-02
RQ New: 3.2068014144897461e-02
LQ AOCL: 2.6893138885498047e-02
LQ Reference: 3.1146049499511719e-02
LQ New: 3.2510995864868164e-02
Double Precision
QR AOCL: 3.8877010345458984e-02
QR Reference: 3.9473056793212891e-02
QR New: 4.6525955200195312e-02
QL AOCL: 3.9309978485107422e-02
QL Reference: 4.0259838104248047e-02
QL New: 4.6494007110595703e-02
RQ AOCL: 4.6655178070068359e-02
RQ Reference: 4.7634124755859375e-02
RQ New: 5.0792932510375977e-02
LQ AOCL: 4.6081066131591797e-02
LQ Reference: 5.0448894500732422e-02
LQ New: 5.0503015518188477e-02
Single Complex Precision
QR AOCL: 8.2391023635864258e-02
QR Reference: 8.2965135574340820e-02
QR New: 8.7180137634277344e-02
QL AOCL: 8.4017038345336914e-02
QL Reference: 8.4357976913452148e-02
QL New: 8.7199926376342773e-02
RQ AOCL: 8.0642938613891602e-02
RQ Reference: 8.1854820251464844e-02
RQ New: 8.8964939117431641e-02
LQ AOCL: 8.0634832382202148e-02
LQ Reference: 8.1598997116088867e-02
LQ New: 8.8661909103393555e-02
Double Complex Precision
QR AOCL: 1.6671204566955566e-01
QR Reference: 1.6727399826049805e-01
QR New: 1.4465904235839844e-01
QL AOCL: 1.6826200485229492e-01
QL Reference: 1.6906094551086426e-01
QL New: 1.4531803131103516e-01
RQ AOCL: 1.6998195648193359e-01
RQ Reference: 1.7072510719299316e-01
RQ New: 1.6331291198730469e-01
LQ AOCL: 1.7324304580688477e-01
LQ Reference: 1.7185091972351074e-01
LQ New: 1.6476893424987793e-01
Single Precision
QR AOCL: 2.1151065826416016e-02
QR Reference: 2.1766901016235352e-02
QR New: 3.1197071075439453e-02
QL AOCL: 2.1504878997802734e-02
QL Reference: 2.2741079330444336e-02
QL New: 3.1157970428466797e-02
RQ AOCL: 2.6554107666015625e-02
RQ Reference: 2.7598142623901367e-02
RQ New: 3.2351016998291016e-02
LQ AOCL: 2.6933908462524414e-02
LQ Reference: 3.1210899353027344e-02
LQ New: 3.2691955566406250e-02
Double Precision
QR AOCL: 4.0485858917236328e-02
QR Reference: 4.1140079498291016e-02
QR New: 4.6751022338867188e-02
QL AOCL: 4.0864944458007812e-02
QL Reference: 4.1922092437744141e-02
QL New: 4.6751976013183594e-02
RQ AOCL: 4.7492027282714844e-02
RQ Reference: 4.8528909683227539e-02
RQ New: 5.1710128784179688e-02
LQ AOCL: 4.7435045242309570e-02
LQ Reference: 5.1800966262817383e-02
LQ New: 5.1697969436645508e-02
Single Complex Precision
QR AOCL: 8.2261085510253906e-02
QR Reference: 8.3180189132690430e-02
QR New: 8.7150096893310547e-02
QL AOCL: 8.3544015884399414e-02
QL Reference: 8.3935976028442383e-02
QL New: 8.7321043014526367e-02
RQ AOCL: 8.0683946609497070e-02
RQ Reference: 8.1892967224121094e-02
RQ New: 8.9083194732666016e-02
LQ AOCL: 8.0682039260864258e-02
LQ Reference: 8.1597089767456055e-02
LQ New: 8.9003086090087891e-02
Double Complex Precision
QR AOCL: 1.6630411148071289e-01
QR Reference: 1.6691112518310547e-01
QR New: 1.4471220970153809e-01
QL AOCL: 1.6797709465026855e-01
QL Reference: 1.6870498657226562e-01
QL New: 1.4573884010314941e-01
RQ AOCL: 1.6910195350646973e-01
RQ Reference: 1.7191791534423828e-01
RQ New: 1.6383910179138184e-01
LQ AOCL: 1.6899895668029785e-01
LQ Reference: 1.7024087905883789e-01
LQ New: 1.6315889358520508e-01
Single Precision
QR AOCL: 2.1278858184814453e-02
QR Reference: 2.1924018859863281e-02
QR New: 3.1185150146484375e-02
QL AOCL: 2.1473884582519531e-02
QL Reference: 2.2638082504272461e-02
QL New: 3.1150102615356445e-02
RQ AOCL: 2.6375055313110352e-02
RQ Reference: 2.7420043945312500e-02
RQ New: 3.2150983810424805e-02
LQ AOCL: 2.6709079742431641e-02
LQ Reference: 3.0910968780517578e-02
LQ New: 3.2453060150146484e-02
Double Precision
QR AOCL: 3.8953065872192383e-02
QR Reference: 3.9865016937255859e-02
QR New: 4.6651840209960938e-02
QL AOCL: 3.9367198944091797e-02
QL Reference: 4.0535211563110352e-02
QL New: 4.6545028686523438e-02
RQ AOCL: 4.6969175338745117e-02
RQ Reference: 4.7966957092285156e-02
RQ New: 5.1168918609619141e-02
LQ AOCL: 4.6814918518066406e-02
LQ Reference: 5.1295995712280273e-02
LQ New: 5.1064968109130859e-02
Single Complex Precision
QR AOCL: 8.1560850143432617e-02
QR Reference: 8.2343101501464844e-02
QR New: 8.7186813354492188e-02
QL AOCL: 8.3229064941406250e-02
QL Reference: 8.5029840469360352e-02
QL New: 8.7305784225463867e-02
RQ AOCL: 8.0664157867431641e-02
RQ Reference: 8.1833124160766602e-02
RQ New: 8.8774919509887695e-02
LQ AOCL: 8.0718994140625000e-02
LQ Reference: 8.1566095352172852e-02
LQ New: 8.8846921920776367e-02
Double Complex Precision
QR AOCL: 1.6670203208923340e-01
QR Reference: 1.6713309288024902e-01
QR New: 1.4500808715820312e-01
QL AOCL: 1.6805100440979004e-01
QL Reference: 1.6908311843872070e-01
QL New: 1.4539718627929688e-01
RQ AOCL: 1.6967201232910156e-01
RQ Reference: 1.7089700698852539e-01
RQ New: 1.6354012489318848e-01
LQ AOCL: 1.6865801811218262e-01
LQ Reference: 1.7511415481567383e-01
LQ New: 1.6353392601013184e-01
Single Precision
QR AOCL: 2.1460056304931641e-02
QR Reference: 2.2104024887084961e-02
QR New: 3.1226873397827148e-02
QL AOCL: 2.1487951278686523e-02
QL Reference: 2.2646903991699219e-02
QL New: 3.1111001968383789e-02
RQ AOCL: 2.6551008224487305e-02
RQ Reference: 2.7585983276367188e-02
RQ New: 3.2259941101074219e-02
LQ AOCL: 2.6396036148071289e-02
LQ Reference: 3.0720949172973633e-02
LQ New: 3.2289028167724609e-02
Double Precision
QR AOCL: 3.8868904113769531e-02
QR Reference: 3.9502859115600586e-02
QR New: 4.6545982360839844e-02
QL AOCL: 3.9175033569335938e-02
QL Reference: 4.0247917175292969e-02
QL New: 4.6566963195800781e-02
RQ AOCL: 4.6198129653930664e-02
RQ Reference: 4.7160863876342773e-02
RQ New: 5.0594091415405273e-02
LQ AOCL: 4.6537160873413086e-02
LQ Reference: 5.0866127014160156e-02
LQ New: 5.0860881805419922e-02
Single Complex Precision
QR AOCL: 8.2433938980102539e-02
QR Reference: 8.3639860153198242e-02
QR New: 8.7725877761840820e-02
QL AOCL: 8.3699941635131836e-02
QL Reference: 8.3763122558593750e-02
QL New: 8.7792873382568359e-02
RQ AOCL: 8.0552816390991211e-02
RQ Reference: 8.1858873367309570e-02
RQ New: 8.9073896408081055e-02
LQ AOCL: 8.0623865127563477e-02
LQ Reference: 8.1578969955444336e-02
LQ New: 8.8841199874877930e-02
Double Complex Precision
QR AOCL: 1.6717600822448730e-01
QR Reference: 1.6788101196289062e-01
QR New: 1.4520192146301270e-01
QL AOCL: 1.6834378242492676e-01
QL Reference: 1.6927814483642578e-01
QL New: 1.4561104774475098e-01
RQ AOCL: 1.6852092742919922e-01
RQ Reference: 1.7088603973388672e-01
RQ New: 1.6401004791259766e-01
LQ AOCL: 1.6839599609375000e-01
LQ Reference: 1.7755007743835449e-01
LQ New: 1.6366600990295410e-01
Single Precision
QR AOCL: 2.1438837051391602e-02
QR Reference: 2.2063016891479492e-02
QR New: 3.1134128570556641e-02
QL AOCL: 2.1546125411987305e-02
QL Reference: 2.2747039794921875e-02
QL New: 3.1054019927978516e-02
RQ AOCL: 2.6664018630981445e-02
RQ Reference: 2.7610063552856445e-02
RQ New: 3.2348155975341797e-02
LQ AOCL: 2.6523828506469727e-02
LQ Reference: 3.0784130096435547e-02
LQ New: 3.2404899597167969e-02
Double Precision
QR AOCL: 3.9037942886352539e-02
QR Reference: 3.9557933807373047e-02
QR New: 4.6632051467895508e-02
QL AOCL: 3.9137125015258789e-02
QL Reference: 4.0191888809204102e-02
QL New: 4.6509027481079102e-02
RQ AOCL: 4.6119213104248047e-02
RQ Reference: 4.6654939651489258e-02
RQ New: 5.0177097320556641e-02
LQ AOCL: 4.6390056610107422e-02
LQ Reference: 5.0633907318115234e-02
LQ New: 5.0850152969360352e-02
Single Complex Precision
QR AOCL: 8.1726074218750000e-02
QR Reference: 8.2256793975830078e-02
QR New: 8.7140083312988281e-02
QL AOCL: 8.2581996917724609e-02
QL Reference: 8.4768056869506836e-02
QL New: 8.7408065795898438e-02
RQ AOCL: 8.0567836761474609e-02
RQ Reference: 8.1912994384765625e-02
RQ New: 8.8951826095581055e-02
LQ AOCL: 8.0755949020385742e-02
LQ Reference: 8.1660985946655273e-02
LQ New: 8.8925838470458984e-02
Double Complex Precision
QR AOCL: 1.6646814346313477e-01
QR Reference: 1.6745686531066895e-01
QR New: 1.4500808715820312e-01
QL AOCL: 1.6816091537475586e-01
QL Reference: 1.6922116279602051e-01
QL New: 1.4544916152954102e-01
RQ AOCL: 1.7024707794189453e-01
RQ Reference: 1.7120003700256348e-01
RQ New: 1.6413521766662598e-01
LQ AOCL: 1.6878700256347656e-01
LQ Reference: 1.7124581336975098e-01
LQ New: 1.6450691223144531e-01
